record_id,record_type,drive_file_id,drive_filename,drive_mime_type,drive_size_bytes,archive_filename,internal_filename,volume,issue,article_number,year,article_title,author,printed_page_range,pdf_pages,sha256,text_extraction_status,research_status,local_path,text_path,notes
M-0031,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss1/010-review-of-mix-cafe-a-memoir-of-laurieston-hall-1972-77-and-commune-on-the-moors-a-story-of-lifespan.pdf,42,1,10,2022,"Review of Mix CafÃ©: A Memoir of Laurieston Hall, 1972-77 and Commune on the Moors: A Story of Lifespan",William J. Metcalf,,7,1e6cdefe9ced36c4b5dedbb85bae3911c415f0455015175e6faf6cddde05d729,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss1/010-review-of-mix-cafe-a-memoir-of-laurieston-hall-1972-77-and-commune-on-the-moors-a-story-of-lifespan.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss1/010-review-of-mix-cafe-a-memoir-of-laurieston-hall-1972-77-and-commune-on-the-moors-a-story-of-lifespan.txt,kind=book_review
M-0032,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss1/011-review-of-the-business-of-marketing-entrepreneurship-and-architecture-of-communal-societies-in-the-1960s-and-1.pdf,42,1,11,2022,"Review of The Business of Marketing, Entrepreneurship, and Architecture of Communal Societies in the 1960s and 1970s",Marc A. Rhorer,,6,10657fcb9bd783b61210f26b4ea162c94bd3942008657106253d13c799e9ffca,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss1/011-review-of-the-business-of-marketing-entrepreneurship-and-architecture-of-communal-societies-in-the-1960s-and-1.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss1/011-review-of-the-business-of-marketing-entrepreneurship-and-architecture-of-communal-societies-in-the-1960s-and-1.txt,kind=book_review
M-0033,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss1/012-back-matter.pdf,42,1,12,2022,Back Matter,,,3,0bdf2a16eec039cbe25c8f2891a67c1fce9c785b087ce0804255bbb2b88cb0b0,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss1/012-back-matter.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss1/012-back-matter.txt,kind=back_matter
M-0034,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/001-front-matter.pdf,42,2,1,2022,Front Matter,,,7,c0f3818539ec475dce919977a7d5948fe917e0730c215cb1b50b5ac7a795efc2,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/001-front-matter.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/001-front-matter.txt,kind=front_matter
M-0035,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/002-table-of-contents.pdf,42,2,2,2022,Table of Contents,,,3,8f512b826af00f28325f17bbef2459174e5981663f706ad70faed4cd8fdeda50,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/002-table-of-contents.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/002-table-of-contents.txt,kind=table_of_contents
M-0036,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/003-from-the-editors.pdf,42,2,3,2022,From the Editors,"Heather Van Wormer, Thomas A. Guiler, and Cheryl Coulthard",,3,bb4cf5b35619a6fafd5c30cd461e542a4e9aa8946d382a29d43dbe1f38238632,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/003-from-the-editors.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/003-from-the-editors.txt,kind=editorial
M-0037,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/004-interpersonal-elements-of-social-sustainability-in-intentional-communities.pdf,42,2,4,2022,Interpersonal Elements of Social Sustainability in Intentional Communities,Caitlyn R. Charles and Alison A. Ormsby,,28,d64111e119475347c36c37490fb06f0f955f8058d7a9bf82a0a161b6d4eb99ab,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/004-interpersonal-elements-of-social-sustainability-in-intentional-communities.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/004-interpersonal-elements-of-social-sustainability-in-intentional-communities.txt,kind=article
M-0038,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/005-early-latter-day-saint-communalism-and-the-joseph-smith-papers.pdf,42,2,5,2022,Early Latter-day Saint Communalism and The Joseph Smith Papers,Matthew J. Grow,,12,978ac8d53187c183e30ed88f37c0b015acf1c36e5a679b88092ff97751e4daf2,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/005-early-latter-day-saint-communalism-and-the-joseph-smith-papers.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/005-early-latter-day-saint-communalism-and-the-joseph-smith-papers.txt,kind=article
M-0039,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/006-the-ecstatic-communion-and-revelatory-foibles-of-sun-house-a-reflection.pdf,42,2,6,2022,The Ecstatic Communion and Revelatory Foibles of Sun House: A Reflection,Chris Roth,,13,e77cd501dc45a940387787467ac6e82458648c1523c772dee86fdabe0e15cf0d,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/006-the-ecstatic-communion-and-revelatory-foibles-of-sun-house-a-reflection.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/006-the-ecstatic-communion-and-revelatory-foibles-of-sun-house-a-reflection.txt,kind=article
M-0040,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/007-review-of-morganeering-or-the-triumph-of-the-trust-a-satirical-burlesque-on-the-worship-of-wealth.pdf,42,2,7,2022,"Review of Morganeering, Or the Triumph of the Trust: A Satirical Burlesque on the Worship of Wealth",Jonathan Baldwin,,6,2abb2b090bf7831e9d74e05ec83e30433737c045b729b3067c2858a6f274d1f8,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/007-review-of-morganeering-or-the-triumph-of-the-trust-a-satirical-burlesque-on-the-worship-of-wealth.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/007-review-of-morganeering-or-the-triumph-of-the-trust-a-satirical-burlesque-on-the-worship-of-wealth.txt,kind=book_review
M-0041,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/008-review-of-imagining-the-shakers-how-the-visual-culture-of-shaker-life-was-pictured-in-the-popular-illustrated.pdf,42,2,8,2022,Review of Imagining the Shakers: How the Visual Culture of Shaker Life Was Pictured in the Popular Illustrated Press of Nineteenth-Century America,Ashley Rattner,,5,f0a0da89a0bf64ba7aa5962f29d308ca90cf2d675295a51c8418590ca6f79961,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/008-review-of-imagining-the-shakers-how-the-visual-culture-of-shaker-life-was-pictured-in-the-popular-illustrated.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/008-review-of-imagining-the-shakers-how-the-visual-culture-of-shaker-life-was-pictured-in-the-popular-illustrated.txt,kind=book_review
M-0042,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/009-review-of-fourierist-networks-of-reform-the-social-networks-of-nineteenth-century-reformers.pdf,42,2,9,2022,Review of Fourierist Networks of Reform: The Social Networks of Nineteenth Century Reformers,Mitchell K. Jones,,5,c8eea5c1909b4d27afcff96dc3001adbe6003ca5bf2cb03bcaf2cda0b29d5e5c,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/009-review-of-fourierist-networks-of-reform-the-social-networks-of-nineteenth-century-reformers.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/009-review-of-fourierist-networks-of-reform-the-social-networks-of-nineteenth-century-reformers.txt,kind=book_review
M-0043,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/010-review-of-foodtopia-communities-in-pursuit-of-peace-love-homegrown-food.pdf,42,2,10,2022,"Review of Foodtopia: Communities in Pursuit of Peace, Love & Homegrown Food",Etta M. Madden,,5,87885272a6e39a13822143e29a60ac3c912e3f9182a88a9f8bbcee751ac9f34e,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/010-review-of-foodtopia-communities-in-pursuit-of-peace-love-homegrown-food.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/010-review-of-foodtopia-communities-in-pursuit-of-peace-love-homegrown-food.txt,kind=book_review
M-0044,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/011-review-of-utopian-genderscapes-rhetorics-of-womens-work-in-the-early-industrial-age.pdf,42,2,11,2022,Review of Utopian Genderscapes: Rhetorics of Womenâ•Žs Work in the Early Industrial Age,Sarah J. Schuster,,5,cb78546fff95123bdc4ec98f39c51ef8b4d70aefecaf57414a6b6017db9b3b32,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/011-review-of-utopian-genderscapes-rhetorics-of-womens-work-in-the-early-industrial-age.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/011-review-of-utopian-genderscapes-rhetorics-of-womens-work-in-the-early-industrial-age.txt,kind=book_review
M-0045,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol42/iss2/012-back-matter.pdf,42,2,12,2022,Back Matter,,,3,2afb29bda91c6159b4d6134cf38e211de1afc99dbf3db5b21c061ac20c1d5ede,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/012-back-matter.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol42/iss2/012-back-matter.txt,kind=back_matter
M-0046,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/001-front-matter.pdf,43,1,1,2023,Front Matter,,,7,56a56bfe516e6d8fe88cedb86389335f49828785508f02d3d37dafd566cd3817,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/001-front-matter.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/001-front-matter.txt,kind=front_matter
M-0047,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/002-table-of-contents.pdf,43,1,2,2023,Table of Contents,Heather Van Wormer and Cheryl Coulthard,,4,b0d74f06f305e5bcfd83a39a4612f29544830ff074f2e267355b16ff790dc86c,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/002-table-of-contents.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/002-table-of-contents.txt,kind=table_of_contents
M-0048,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/003-from-the-editors.pdf,43,1,3,2023,From the Editors,,,3,d26d896f2c1c021c2ec51cb6a3bc84edf8bfc4746a469efd05b5bf3b4b062fe1,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/003-from-the-editors.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/003-from-the-editors.txt,kind=editorial
M-0049,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/004-the-development-of-developmental-communalisms.pdf,43,1,4,2023,The Development of Developmental Communalisms,Donald E. Pitzer,,5,2421435c1e5b4769af5261e6dbf14e473436378e43249e7d84fdcf761831cc7d,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/004-the-development-of-developmental-communalisms.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/004-the-development-of-developmental-communalisms.txt,kind=article
M-0050,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/005-from-developmental-communalism-to-transformative-utopianism-and-beyond-reflections-from-a-mid-career-anthropol.pdf,43,1,5,2023,From Developmental Communalism to Transformative Utopianism and Beyond: Reflections from a Mid-Career Anthropologist on the Past and Future of Communal Studies,Joshua Lockyer,,7,d90748edd1ea8b5df16bcd0edaa676ff73905fee41d92bd7b12547716c9e021b,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/005-from-developmental-communalism-to-transformative-utopianism-and-beyond-reflections-from-a-mid-career-anthropol.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/005-from-developmental-communalism-to-transformative-utopianism-and-beyond-reflections-from-a-mid-career-anthropol.txt,kind=article
M-0051,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/006-three-developmental-trajectories-of-communal-change.pdf,43,1,6,2023,Three Developmental Trajectories of Communal Change,Dan McKanan,,11,3385633b827e589a690dd55a0937fd6517e3b86b6effc11f1992e5fa33c38d5c,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/006-three-developmental-trajectories-of-communal-change.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/006-three-developmental-trajectories-of-communal-change.txt,kind=article
M-0052,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/007-developmental-communal-studies.pdf,43,1,7,2023,Developmental Communal Studies,Greg Brown,,3,21df2c04e31c204ce9d5df5dfd76d956f2ad67b4bd15960326e87a27f5ae422e,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/007-developmental-communal-studies.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/007-developmental-communal-studies.txt,kind=article
M-0053,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/008-connecting-the-dots-steps-toward-a-synthesis-of-american-communal-history.pdf,43,1,8,2023,Connecting the Dots: Steps toward a Synthesis of American Communal History,Carl Guarneri,,27,0cdff9c31c3aa11ddd4c7a3e8f089b2fbeaf9f0fce1b2f60f87d97fe8afc23d8,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/008-connecting-the-dots-steps-toward-a-synthesis-of-american-communal-history.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/008-connecting-the-dots-steps-toward-a-synthesis-of-american-communal-history.txt,kind=article
M-0054,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/009-review-of-urban-communal-living-in-britain.pdf,43,1,9,2023,Review of Urban Communal Living in Britain,William J. Metcalf,,5,d029ee866f2fd3b7a5927cd210f7da19dd46b8fcc7dbfacb09843e221eb3db2f,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/009-review-of-urban-communal-living-in-britain.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/009-review-of-urban-communal-living-in-britain.txt,kind=book_review
M-0055,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/010-review-of-richard-mcnemar-frontier-heretic-and-shaker-apostle.pdf,43,1,10,2023,Review of Richard McNemar Frontier Heretic and Shaker Apostle,Stephen J. Paterwic,,4,e6b8fb2538dfb3c413d118558e7ff3e746099c3b3727a9aada8319c2547bc8cf,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/010-review-of-richard-mcnemar-frontier-heretic-and-shaker-apostle.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/010-review-of-richard-mcnemar-frontier-heretic-and-shaker-apostle.txt,kind=book_review
M-0056,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/011-review-of-the-look-of-utopia-oneida-community-buildings-landscape-projects-and-photographs-1848-1880.pdf,43,1,11,2023,"Review of The Look of Utopia: Oneida Community Buildings Landscape Projects, and Photographs (1848-1880)",Matthew Wilson,,5,d14b77f1367ea205ba45cf6ce7c68666d6f5529ad0221210bde62b2d1e643ce9,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/011-review-of-the-look-of-utopia-oneida-community-buildings-landscape-projects-and-photographs-1848-1880.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/011-review-of-the-look-of-utopia-oneida-community-buildings-landscape-projects-and-photographs-1848-1880.txt,kind=book_review
M-0057,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/012-the-transcendental-meditation-movement.pdf,43,1,12,2023,The Transcendental Meditation Movement,Scott Lowe,,3,7158c2ca3a521d73d016af0c2321f5c6673b419e64198c860d12e84c21e29f94,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/012-the-transcendental-meditation-movement.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/012-the-transcendental-meditation-movement.txt,kind=article
M-0058,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/013-finding-god-through-yoga-paramahansa-yogananda-and-modern-american-religion-in-a-global-age.pdf,43,1,13,2023,Finding God through Yoga: Paramahansa Yogananda and Modern American Religion in a Global Age,Kristalyn M. Shefveland,,4,8ab58b51356f0d94492c47fc6be6d6e3b86d9a155fc84f8a4d6944466037f61b,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/013-finding-god-through-yoga-paramahansa-yogananda-and-modern-american-religion-in-a-global-age.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/013-finding-god-through-yoga-paramahansa-yogananda-and-modern-american-religion-in-a-global-age.txt,kind=article
M-0059,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/014-the-christian-countercult-movement-and-hare-krishna-in-the-twenty-first-century.pdf,43,1,14,2023,The Christian Countercult Movement and Hare Krishna in the Twenty-First Century,Timothy Miller,,3,64df17bdd1807745c1382a72172bd7ecd29e3a25e0ca01ecd1c66b7732320213,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/014-the-christian-countercult-movement-and-hare-krishna-in-the-twenty-first-century.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/014-the-christian-countercult-movement-and-hare-krishna-in-the-twenty-first-century.txt,kind=article
M-0060,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/015-review-of-failed-utopia.pdf,43,1,15,2023,Review of Failed Utopia,Deborah E. Altus,,3,e6ad1402ea68cc67225541a7de5c079945fb4e946d05ba8ab337c61fb66876bf,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/015-review-of-failed-utopia.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/015-review-of-failed-utopia.txt,kind=book_review
M-0061,archive_pdf,REDACTED,COMMUNAL-SOCIETIES-v41-v45.zip,application/zip,55770584,COMMUNAL-SOCIETIES-v41-v45.zip,archive/vol43/iss1/016-review-of-on-the-level-poems-on-living-with-multiple-sclerosis.pdf,43,1,16,2023,Review of On the Level: Poems on Living with Multiple Sclerosis,Larry Foster,,3,9913099b5881a9201daace91434e40f16b97fa666cce72ebcac3ba141630b140,extracted,not processed,unpacked/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/016-review-of-on-the-level-poems-on-living-with-multiple-sclerosis.pdf,text/COMMUNAL-SOCIETIES-v41-v45/archive/vol43/iss1/016-review-of-on-the-level-poems-on-living-with-multiple-sclerosis.txt,kind=book_review
